n,p,k,temperature,humidity,ph,rainfall,npk_total,n_to_p_ratio,n_to_k_ratio,p_to_k_ratio,npk_balance,moisture_index,gdd_proxy,is_low_rainfall,is_high_rainfall,is_very_high_rainfall,is_cool,is_hot,is_very_hot,ph_deviation,is_acidic,is_alkaline,is_very_acidic,is_very_alkaline,ph_deviation_squared,ph_n_interaction,ph_p_interaction,annual_rainfall,yield,label
68,62,50,33.20258348,92.76437927,6.977700268,197.5282582,180,1.096774193548387,1.36,1.24,0.3333333277777779,183.2358626020729,30.80017046682557,1,0,0,0,1,1,0.4777002680000004,0,0,0,0,0.22819754604727224,474.48361822400005,432.617416616,1718.1297051428573,7.555392696430939,papaya
34,65,47,23.48546973,93.71043692,6.833768535,191.7760562,146,0.5230769230769231,0.723404255319149,1.3829787234042554,0.6712328629198727,179.71418017296477,22.008336296697344,1,0,0,0,0,0,0.3337685349999999,0,0,0,0,0.11140143495604617,232.34813019,444.194954775,1718.1297051428573,7.555392696430939,papaya
38,68,54,29.33710543,90.81781439,6.739170045,202.0572747,160,0.5588235294117647,0.7037037037037037,1.2592592592592593,0.5749999892187502,183.50400069853842,26.643317956816013,1,0,0,0,1,0,0.23917004499999983,0,0,0,0,0.057202310425301946,256.08846171,458.26356305999997,1718.1297051428573,7.555392696430939,papaya
69,64,47,40.21199348,94.50766912,6.993473247000001,186.6762324,180,1.078125,1.4680851063829787,1.3617021276595744,0.43333332611111125,176.42335604227424,38.00341774463437,1,0,0,0,1,1,0.4934732470000007,0,0,0,0,0.24351584550472372,482.54965404300003,447.58228780800005,1718.1297051428573,7.555392696430939,papaya
58,51,47,42.13473976,91.70445386,6.757470637000001,197.402901,156,1.1372549019607843,1.2340425531914894,1.0851063829787233,0.23076922633136104,181.0272522658465,38.63943298224028,1,0,0,0,1,1,0.25747063700000083,0,0,0,0,0.06629112891718619,391.93329694600004,344.63100248700005,1718.1297051428573,7.555392696430939,papaya
59,47,53,32.86316618,91.4618874,6.8506632320000005,47.271547,159,1.2553191489361701,1.1132075471698113,0.8867924528301887,0.22641509006763982,43.23544908937807,30.05727204762648,1,0,0,0,1,1,0.3506632320000005,0,0,0,0,0.12296470227668617,404.18913068800003,321.981171904,1718.1297051428573,7.555392696430939,papaya
44,64,54,29.80744318,91.38048469,6.74274935,232.7046126,162,0.6875,0.8148148148148148,1.1851851851851851,0.37037036351166,212.6466028898668,27.238186051580353,1,0,0,0,1,0,0.24274935000000042,0,0,0,0,0.058927246925422706,296.68097140000003,431.5359584,1718.1297051428573,7.555392696430939,papaya
56,57,48,31.56213762,93.0484859,6.506120752,63.62250788,161,0.9824561403508771,1.1666666666666667,1.1875,0.21118012028856925,59.19978027394819,29.3680911730843,1,0,0,0,1,0,0.006120752000000174,0,0,0,0,3.7463605045506125e-05,364.342762112,370.848882864,1718.1297051428573,7.555392696430939,papaya
69,60,54,36.32268069,93.06134398,6.98992719,141.1736926,183,1.15,1.2777777777777777,1.1111111111111112,0.2622950776672938,131.37813567975383,33.80237481967794,1,0,0,0,1,1,0.4899271900000004,0,0,0,0,0.24002865150129649,482.30497611000004,419.3956314,1718.1297051428573,7.555392696430939,papaya
56,58,49,37.13165026,94.60761797,6.69215564,172.47880619999995,163,0.9655172413793104,1.1428571428571428,1.183673469387755,0.19631901479167452,163.17809004891262,35.12936982393731,1,0,0,0,1,1,0.19215564000000018,0,0,0,0,0.03692378998380967,374.76071584,388.14502712,1718.1297051428573,7.555392696430939,papaya
49,55,53,38.4418717,93.63739039,6.544029776,77.71566883,157,0.8909090909090909,0.9245283018867925,1.0377358490566038,0.1273885325976713,72.77092421654665,35.99596547695193,1,0,0,0,1,1,0.044029776000000354,0,0,0,0,0.0019386211746102071,320.657459024,359.92163768,1718.1297051428573,7.555392696430939,papaya
38,51,52,32.66160599,90.78931681,6.927803911,78.85085502,141,0.7450980392156863,0.7307692307692307,0.9807692307692307,0.38297871525577204,71.58815257150158,29.653248937495036,1,0,0,0,1,1,0.4278039109999998,0,0,0,0,0.18301618626689575,263.256548618,353.317999461,1718.1297051428573,7.555392696430939,papaya
54,65,47,27.92765919,91.55594211,6.721835879,149.91075569999995,166,0.8307692307692308,1.148936170212766,1.3829787234042554,0.34939758404703164,137.25220470535547,25.569431480674496,1,0,0,0,0,0,0.22183587900000035,0,0,0,0,0.04921115721170279,362.979137466,436.91933213500005,1718.1297051428573,7.555392696430939,papaya
57,57,51,39.01793345,91.48815629,6.99223441,105.8841531,165,1.0,1.1176470588235294,1.1176470588235294,0.1454545428099174,96.8714594744709,35.696787935864194,1,0,0,0,1,1,0.49223441,0,0,0,0,0.24229471438804812,398.55736137,398.55736137,1718.1297051428573,7.555392696430939,papaya
39,52,53,32.51247398,94.65904123,6.704204398,51.07048113,144,0.75,0.7358490566037735,0.9811320754716981,0.3749999921875002,48.34282778920606,30.775996149621225,1,0,0,0,1,1,0.2042043979999999,0,0,0,0,0.04169943616254236,261.463971522,348.618628696,1718.1297051428573,7.555392696430939,papaya
58,67,45,38.72382798,91.72514851,6.702424548,62.62377075,170,0.8656716417910447,1.288888888888889,1.488888888888889,0.41176469861591714,57.44174672299944,35.51948872341193,1,0,0,0,1,1,0.20242454799999976,0,0,0,0,0.04097569763300421,388.740623784,449.06244471599996,1718.1297051428573,7.555392696430939,papaya
61,64,52,43.30204933,92.83405443,6.641098708,110.562229,177,0.953125,1.1730769230769231,1.2307692307692308,0.23728813157138762,102.63939984888124,40.19904804431765,1,0,0,0,1,1,0.14109870800000035,0,0,0,0,0.019908845399269362,405.10702118800003,425.030317312,1718.1297051428573,7.555392696430939,papaya
34,62,55,27.58548913,90.72526502,6.585346229,238.5008779,151,0.5483870967741935,0.6181818181818182,1.1272727272727272,0.6490066096223852,216.3805535498016,25.02700812025579,1,0,0,0,0,0,0.08534622899999977,0,0,0,0,0.0072839788045204025,223.90177178599998,408.29146619799997,1718.1297051428573,7.555392696430939,papaya
31,48,45,40.78881819,92.90951393,6.563134737,132.7923586,124,0.6458333333333334,0.6888888888888889,1.0666666666666667,0.49999998790322603,123.37673491144255,37.89669271812043,1,0,0,0,1,1,0.06313473700000038,0,0,0,0,0.003985995016059217,203.457176847,315.03046737600005,1718.1297051428573,7.555392696430939,papaya
47,46,52,23.19451074,91.40301608,6.502289472999999,206.3999208,145,1.0217391304347827,0.9038461538461539,0.8846153846153846,0.1517241347919145,188.65575279793126,21.200482381359524,1,0,0,0,0,0,0.0022894729999993757,0,0,0,0,5.241686617726141e-06,305.607605231,299.10531575799996,1718.1297051428573,7.555392696430939,papaya
32,68,52,32.68067385,92.61715632,6.800321319,248.8592986,152,0.47058823529411764,0.6153846153846154,1.3076923076923077,0.736842090720222,230.48640560121757,30.267910786083863,1,0,0,0,1,1,0.30032131900000003,0,0,0,0,0.09019289464589977,217.610282208,462.421849692,1718.1297051428573,7.555392696430939,papaya
36,59,46,34.28879307,93.61082872,6.721130542999999,127.2509777,141,0.6101694915254238,0.782608695652174,1.2826086956521738,0.5106382870076961,119.12069477927241,32.09802335091293,1,0,0,0,1,1,0.22113054299999924,0,0,0,0,0.04889871704747451,241.96069954799998,396.54670203699993,1718.1297051428573,7.555392696430939,papaya
61,51,51,39.30050027,94.16193416,6.574677594,120.9512466,163,1.196078431372549,1.196078431372549,1.0,0.24539876848959327,113.89003318919124,37.006111188788026,1,0,0,0,1,1,0.07467759399999974,0,0,0,0,0.005576743045628796,401.055333234,335.30855729399997,1718.1297051428573,7.555392696430939,papaya
70,54,46,39.73149053,91.12220596,6.919342407,122.7628653,170,1.2962962962962963,1.5217391304347827,1.173913043478261,0.4705882269896195,111.86423096106337,36.2042106317245,1,0,0,0,1,1,0.41934240700000025,0,0,0,0,0.17584805430855385,484.35396849,373.644489978,1718.1297051428573,7.555392696430939,papaya
44,56,49,39.23342464,91.25589286,6.519779582999999,64.4478499,149,0.7857142857142857,0.8979591836734694,1.1428571428571428,0.2550335519120761,58.81246085531761,35.802811954787245,1,0,0,0,1,1,0.019779582999999157,0,0,0,0,0.00039123190365385565,286.87030165199997,365.10765664799993,1718.1297051428573,7.555392696430939,papaya
34,68,51,27.34734861,94.17756725,6.687088097999999,40.35153141,153,0.5,0.6666666666666666,1.3333333333333333,0.6666666535947715,38.00209063005762,25.755067628274688,1,0,0,0,0,0,0.18708809799999937,0,0,0,0,0.03500195641325737,227.360995332,454.721990664,1718.1297051428573,7.555392696430939,papaya
50,59,47,40.76998685,92.09278584,6.747975732,209.8678411,156,0.847457627118644,1.0638297872340425,1.2553191489361701,0.2692307640532545,193.2731414512545,37.54621667676666,1,0,0,0,1,1,0.24797573199999956,0,0,0,0,0.06149196366093561,337.3987866,398.130568188,1718.1297051428573,7.555392696430939,papaya
39,70,52,26.26559543,90.79668055,6.65149129,59.49373381,161,0.5571428571428572,0.75,1.3461538461538463,0.6086956408317583,54.01833543473305,23.848288777132503,1,0,0,0,0,0,0.15149129000000006,0,0,0,0,0.02294961094586412,259.40816031,465.6043903,1718.1297051428573,7.555392696430939,papaya
34,61,49,28.12971499,93.3210737,6.502675132,117.8201907,144,0.5573770491803278,0.6938775510204082,1.2448979591836735,0.5833333211805558,109.95106699662755,26.250952057417848,1,0,0,0,1,0,0.0026751320000002465,0,0,0,0,7.1563312174253194e-06,221.09095448800002,396.663183052,1718.1297051428573,7.555392696430939,papaya
44,60,55,34.2804607,90.55561637,6.825371185,98.54047745,159,0.7333333333333333,0.8,1.0909090909090908,0.33962263510145974,89.23393672878835,31.042882481360614,1,0,0,0,1,1,0.32537118499999984,0,0,0,0,0.10586640802830412,300.31633214,409.5222711,1718.1297051428573,7.555392696430939,papaya
31,62,52,33.7960155,93.00754254,6.99104104,182.026807,145,0.5,0.5961538461538461,1.1923076923076923,0.7172413644708683,169.2986599547287,31.432843492987494,1,0,0,0,1,1,0.4910410399999998,0,0,0,0,0.24112130296428141,216.72227224,433.44454448,1718.1297051428573,7.555392696430939,papaya
65,62,51,31.53243779,90.87394933,6.5116248410000015,207.0735119,178,1.0483870967741935,1.2745098039215685,1.2156862745098038,0.2808988716702437,188.17587827985753,28.65477153979837,1,0,0,0,1,0,0.011624841000001496,0,0,0,0,0.00013513692827531577,423.2556146650001,403.72074014200007,1718.1297051428573,7.555392696430939,papaya
44,57,53,42.30495821,90.51431779,6.93172108,74.876786,154,0.7719298245614035,0.8301886792452831,1.0754716981132075,0.2857142801484231,67.77421203097823,38.2920443151261,1,0,0,0,1,1,0.43172108,0,0,0,0,0.18638309091636637,304.99572752,395.10810156,1718.1297051428573,7.555392696430939,papaya
50,47,48,24.63676897,90.61964344,6.712772332999999,218.2299187,145,1.0638297872340425,1.0416666666666667,0.9791666666666666,0.06896551581450662,197.7591742053419,22.32575219575056,1,0,0,0,0,0,0.21277233299999931,0,0,0,0,0.0452720656902626,335.63861664999996,315.500299651,1718.1297051428573,7.555392696430939,papaya
43,50,48,28.28222883,91.37059792,6.63016515,179.27208069999998,141,0.86,0.8958333333333334,1.0416666666666667,0.1702127623358987,163.8019720392149,25.84164158707362,1,0,0,0,1,0,0.13016514999999984,0,0,0,0,0.016942966274522457,285.09710144999997,331.5082575,1718.1297051428573,7.555392696430939,papaya
60,46,53,24.48620746,92.98254537,6.761953186,183.49095,159,1.3043478260869565,1.1320754716981132,0.8679245283018868,0.26415093841224646,170.614555833594,22.76789896088682,1,0,0,0,0,0,0.2619531860000004,0,0,0,0,0.0686194716555508,405.71719116,311.04984655600003,1718.1297051428573,7.555392696430939,papaya
70,68,55,42.84609252,94.63548176,6.691202286,78.80996390000001,193,1.0294117647058822,1.2727272727272727,1.2363636363636363,0.29015543590431975,74.5821890116471,40.547606071637325,1,0,0,0,1,1,0.19120228600000022,0,0,0,0,0.03655831417162588,468.38416002,455.00175544800004,1718.1297051428573,7.555392696430939,papaya
59,62,52,43.67549305,93.10887229,6.608667683999999,103.8235658,173,0.9516129032258065,1.1346153846153846,1.1923076923076923,0.1965317884994488,96.66895128764611,40.66575904595232,1,0,0,0,1,1,0.10866768399999938,0,0,0,0,0.01180866554592372,389.91139335599996,409.73739640799994,1718.1297051428573,7.555392696430939,papaya
60,58,51,42.07213781,92.92203105,6.840802254,165.7412972,169,1.0344827586206897,1.1764705882352942,1.1372549019607843,0.18934910906480867,154.01017964685676,39.09428495920699,1,0,0,0,1,1,0.34080225399999975,0,0,0,0,0.11614617633148035,410.44813524,396.766530732,1718.1297051428573,7.555392696430939,papaya
42,60,47,33.46873719,92.12746225,6.834808347999999,136.8277041,149,0.7,0.8936170212765957,1.2765957446808511,0.41610737417233473,126.0558914422692,30.833898220268956,1,0,0,0,1,1,0.33480834799999926,0,0,0,0,0.1120966298904886,287.061950616,410.08850087999997,1718.1297051428573,7.555392696430939,papaya
35,66,47,31.7018373,91.66232213,6.953439161,48.83810592,148,0.5303030303030303,0.7446808510638298,1.4042553191489362,0.6756756619795474,44.766141970581,29.058640227054497,1,0,0,0,1,0,0.45343916100000037,0,0,0,0,0.20560707272838424,243.370370635,458.92698462600003,1718.1297051428573,7.555392696430939,papaya
34,65,48,41.41968393,90.03863107,6.665024507999999,199.3096432,147,0.5230769230769231,0.7083333333333334,1.3541666666666667,0.6530612111620161,179.45567432778134,37.29371640409278,1,0,0,0,1,1,0.16502450799999924,0,0,0,0,0.02723308824064181,226.61083327199998,433.22659301999994,1718.1297051428573,7.555392696430939,papaya
36,54,46,42.54744013,94.94482086,6.662875839,214.41038480000003,136,0.6666666666666666,0.782608695652174,1.173913043478261,0.4117646967993081,203.57155575359667,40.39659081194424,1,0,0,0,1,1,0.1628758389999998,0,0,0,0,0.026528538929953854,239.863530204,359.795295306,1718.1297051428573,7.555392696430939,papaya
39,64,52,28.91842453,94.63676767,6.678695788,63.68794608,155,0.609375,0.75,1.2307692307692308,0.4903225711550471,60.272213565524474,27.36746223628039,1,0,0,0,1,0,0.17869578799999974,0,0,0,0,0.031932184648940855,260.469135732,427.436530432,1718.1297051428573,7.555392696430939,papaya
37,52,47,43.08022702,93.90305729,6.54277684,211.8529059,136,0.7115384615384616,0.7872340425531915,1.1063829787234043,0.36764705071366793,198.9363555978068,40.45365025925266,1,0,0,0,1,1,0.04277684000000015,0,0,0,0,0.0018298580403856128,242.08274308,340.22439568,1718.1297051428573,7.555392696430939,papaya
33,47,46,29.20300896,93.96834049,6.839443833,209.4083305,126,0.7021276595744681,0.717391304347826,1.0217391304347827,0.4285714183673472,196.77753301866454,27.44158289285801,1,0,0,0,1,0,0.3394438329999998,0,0,0,0,0.11522211576173176,225.70164648899998,321.453860151,1718.1297051428573,7.555392696430939,papaya
34,48,48,41.04224355,91.37258067,6.805277038,181.527598,130,0.7083333333333334,0.7083333333333334,1.0,0.4307692208284025,165.86645092086331,37.50135709650162,1,0,0,0,1,1,0.30527703799999983,0,0,0,0,0.09319406993005334,231.379419292,326.653297824,1718.1297051428573,7.555392696430939,papaya
49,54,50,25.62446619,93.18240298,6.762522087000001,97.26336657,153,0.9074074074074074,0.98,1.08,0.11764705651672439,90.63234218917201,23.877493346639653,1,0,0,0,0,0,0.2625220870000007,0,0,0,0,0.06891784616283593,331.363582263,365.176192698,1718.1297051428573,7.555392696430939,papaya
40,65,49,35.32876402,91.06138506,6.678449317999999,163.9069365,154,0.6153846153846154,0.8163265306122449,1.3265306122448979,0.5324675220947885,149.2559265863147,32.17086184119094,1,0,0,0,1,1,0.1784493179999993,0,0,0,0,0.03184415909466488,267.13797272,434.09920566999995,1718.1297051428573,7.555392696430939,papaya
68,52,49,24.42561272,92.27749066,6.577192175,63.35298768,169,1.3076923076923077,1.3877551020408163,1.0612244897959184,0.4142011760792691,58.460547289242946,22.53934249634577,1,0,0,0,0,0,0.07719217500000042,0,0,0,0,0.00595863188123069,447.2490679,342.0139931,1718.1297051428573,7.555392696430939,papaya
50,46,52,31.18298415,90.21646909,6.734005647999999,54.01872359,148,1.0869565217391304,0.9615384615384616,0.8846153846153846,0.13513513239590944,48.73378507038489,28.132187257024352,1,0,0,0,1,0,0.23400564799999923,0,0,0,0,0.054758643295899544,336.70028239999994,309.76425980799996,1718.1297051428573,7.555392696430939,papaya
65,63,50,31.88342554,91.3256535,6.524459342,79.27201575,178,1.0317460317460319,1.3,1.26,0.3146067362706729,72.39568642631042,29.117746732590906,1,0,0,0,1,0,0.024459342000000106,0,0,0,0,0.0005982594110729691,424.08985723,411.040938546,1718.1297051428573,7.555392696430939,papaya
40,49,47,42.93368602,91.1756748,6.501521192,246.36132680000003,136,0.8163265306122449,0.851063829787234,1.0425531914893618,0.23529411245674747,224.62160215613326,39.14507794524826,1,0,0,0,1,1,0.0015211920000002266,0,0,0,0,2.3140251008646895e-06,260.06084768,318.574538408,1718.1297051428573,7.555392696430939,papaya
42,53,48,23.11407669,94.31994776,6.758479569,231.5153161,143,0.7924528301886793,0.875,1.1041666666666667,0.23776223277421896,218.3651252019189,21.801185059214337,1,0,0,0,0,0,0.25847956900000035,0,0,0,0,0.06681168759042594,283.85614189800003,358.199417157,1718.1297051428573,7.555392696430939,papaya
49,55,51,24.87212063,93.90560147,6.676578778,135.16945249999998,155,0.8909090909090909,0.9607843137254902,1.0784313725490196,0.1290322555671176,126.93168737383091,23.356314475945453,1,0,0,0,0,0,0.17657877799999966,0,0,0,0,0.031180064839973164,327.152360122,367.21183278999996,1718.1297051428573,7.555392696430939,papaya
59,62,49,43.36051537,93.35191636,6.941496806,114.778071,170,0.9516129032258065,1.2040816326530612,1.2653061224489797,0.2705882305190313,107.14752883954142,40.47787204146735,1,0,0,0,1,1,0.44149680599999996,0,0,0,0,0.1949194297082016,409.548311554,430.372801972,1718.1297051428573,7.555392696430939,papaya
63,58,47,26.83054058,90.75379971,6.864143752,144.66564440000005,168,1.0862068965517242,1.3404255319148937,1.2340425531914894,0.32142856568877565,131.28956916795687,24.34973505908347,1,0,0,0,0,0,0.3641437520000004,0,0,0,0,0.13260067212063778,432.441056376,398.12033761600003,1718.1297051428573,7.555392696430939,papaya
70,65,52,30.42012134,93.12659793,6.583528529,75.95295,187,1.0769230769230769,1.3461538461538463,1.25,0.3315507968200407,70.73239836247393,28.32922409011993,1,0,0,0,1,0,0.08352852899999963,0,0,0,0,0.0069770151569037795,460.84699702999995,427.92935438499995,1718.1297051428573,7.555392696430939,papaya
63,50,52,28.64555584,93.22642604,6.751747609,115.8163936,165,1.26,1.2115384615384615,0.9615384615384616,0.2909090856198348,107.97148452169931,26.705227928924504,1,0,0,0,1,0,0.2517476089999997,0,0,0,0,0.06337685863721673,425.360099367,337.58738045,1718.1297051428573,7.555392696430939,papaya
40,64,47,32.50037548,93.47888842,6.893509446,71.73759526,151,0.625,0.851063829787234,1.3617021276595744,0.5430463468268938,67.05950662828661,30.380989731030244,1,0,0,0,1,1,0.3935094460000004,0,0,0,0,0.1548496840912272,275.74037784,441.184604544,1718.1297051428573,7.555392696430939,papaya
63,58,50,43.03714283,94.6428898,6.720744449,41.5856585,171,1.0862068965517242,1.26,1.16,0.24561403077870123,39.35786894675934,40.7315956616655,1,0,0,0,1,1,0.22074444899999968,0,0,0,0,0.04872811176431346,423.406900287,389.80317804199996,1718.1297051428573,7.555392696430939,papaya
